Province_State,Country_Region,Lat,Long,Date,Confirmed Cases
Santa Catarina,Brazil,-27.612,-48.485,04/30/20,309
Sergipe,Brazil,-10.917,-37.05,04/30/20,116
Sao Paulo,Brazil,-23.55,-46.633,04/30/20,2540
Tocantins,Brazil,-10.184,-48.334,04/30/20,27
Brazil,Brazil,-14.2,-51.9,04/30/20,7327
Acre,Brazil,-9.975,-67.81,05/01/20,83
Alagoas,Brazil,-9.666,-35.735,05/01/20,181
Amazonas,Brazil,-3.1,-60.017,05/01/20,469
Amapa,Brazil,0.034,-51.066,05/01/20,41
Bahia,Brazil,-12.975,-38.477,05/01/20,273
Ceara,Brazil,-3.728,-38.528,05/01/20,139
Distrito Federal,Brazil,-15.794,-47.883,05/01/20,123
Espirito Santo,Brazil,-20.289,-40.308,05/01/20,225
Goias,Brazil,-16.667,-49.25,05/01/20,27
Maranhao,Brazil,-2.528,-44.304,05/01/20,299
Minas Gerais,Brazil,-19.917,-43.933,05/01/20,108
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/01/20,6
Mato Grosso,Brazil,-15.596,-56.096,05/01/20,18
Para,Brazil,-1.456,-48.504,05/01/20,360
Paraiba,Brazil,-7.083,-34.833,05/01/20,108
Pernambuco,Brazil,-8.05,-34.9,05/01/20,458
Piaui,Brazil,-5.095,-42.8042,05/01/20,65
Parana,Brazil,-25.417,-49.25,05/01/20,41
Rio de Janeiro,Brazil,-22.911,-43.206,05/01/20,713
Rio Grande do Norte,Brazil,-5.783,-35.2,05/01/20,69
Rondonia,Brazil,-8.762,-63.904,05/01/20,83
Roraima,Brazil,2.819,-60.671,05/01/20,83
Rio Grande do Sul,Brazil,-30.033,-51.23,05/01/20,90
Santa Catarina,Brazil,-27.612,-48.485,05/01/20,-290
Sergipe,Brazil,-10.917,-37.05,05/01/20,64
Sao Paulo,Brazil,-23.55,-46.633,05/01/20,1676
Tocantins,Brazil,-10.184,-48.334,05/01/20,27
Brazil,Brazil,-14.2,-51.9,05/01/20,5539
Acre,Brazil,-9.975,-67.81,05/02/20,66
Alagoas,Brazil,-9.666,-35.735,05/02/20,146
Amazonas,Brazil,-3.1,-60.017,05/02/20,339
Amapa,Brazil,0.034,-51.066,05/02/20,66
Bahia,Brazil,-12.975,-38.477,05/02/20,175
Ceara,Brazil,-3.728,-38.528,05/02/20,309
Distrito Federal,Brazil,-15.794,-47.883,05/02/20,59
Espirito Santo,Brazil,-20.289,-40.308,05/02/20,191
Goias,Brazil,-16.667,-49.25,05/02/20,17
Maranhao,Brazil,-2.528,-44.304,05/02/20,235
Minas Gerais,Brazil,-19.917,-43.933,05/02/20,88
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/02/20,5
Mato Grosso,Brazil,-15.596,-56.096,05/02/20,13
Para,Brazil,-1.456,-48.504,05/02/20,368
Paraiba,Brazil,-7.083,-34.833,05/02/20,135
Pernambuco,Brazil,-8.05,-34.9,05/02/20,811
Piaui,Brazil,-5.095,-42.8042,05/02/20,77
Parana,Brazil,-25.417,-49.25,05/02/20,46
Rio de Janeiro,Brazil,-22.911,-43.206,05/02/20,380
Rio Grande do Norte,Brazil,-5.783,-35.2,05/02/20,26
Rondonia,Brazil,-8.762,-63.904,05/02/20,69
Roraima,Brazil,2.819,-60.671,05/02/20,66
Rio Grande do Sul,Brazil,-30.033,-51.23,05/02/20,47
Santa Catarina,Brazil,-27.612,-48.485,05/02/20,242
Sergipe,Brazil,-10.917,-37.05,05/02/20,84
Sao Paulo,Brazil,-23.55,-46.633,05/02/20,800
Tocantins,Brazil,-10.184,-48.334,05/02/20,55
Brazil,Brazil,-14.2,-51.9,05/02/20,4915
Acre,Brazil,-9.975,-67.81,05/03/20,105
Alagoas,Brazil,-9.666,-35.735,05/03/20,69
Amazonas,Brazil,-3.1,-60.017,05/03/20,621
Amapa,Brazil,0.034,-51.066,05/03/20,295
Bahia,Brazil,-12.975,-38.477,05/03/20,251
Ceara,Brazil,-3.728,-38.528,05/03/20,70
Distrito Federal,Brazil,-15.794,-47.883,05/03/20,115
Espirito Santo,Brazil,-20.289,-40.308,05/03/20,104
Goias,Brazil,-16.667,-49.25,05/03/20,25
Maranhao,Brazil,-2.528,-44.304,05/03/20,187
Minas Gerais,Brazil,-19.917,-43.933,05/03/20,95
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/03/20,6
Mato Grosso,Brazil,-15.596,-56.096,05/03/20,4
Para,Brazil,-1.456,-48.504,05/03/20,193
Paraiba,Brazil,-7.083,-34.833,05/03/20,50
Pernambuco,Brazil,-8.05,-34.9,05/03/20,498
Piaui,Brazil,-5.095,-42.8042,05/03/20,42
Parana,Brazil,-25.417,-49.25,05/03/20,23
Rio de Janeiro,Brazil,-22.911,-43.206,05/03/20,593
Rio Grande do Norte,Brazil,-5.783,-35.2,05/03/20,29
Rondonia,Brazil,-8.762,-63.904,05/03/20,51
Roraima,Brazil,2.819,-60.671,05/03/20,72
Rio Grande do Sul,Brazil,-30.033,-51.23,05/03/20,24
Santa Catarina,Brazil,-27.612,-48.485,05/03/20,173
Sergipe,Brazil,-10.917,-37.05,05/03/20,129
Sao Paulo,Brazil,-23.55,-46.633,05/03/20,598
Tocantins,Brazil,-10.184,-48.334,05/03/20,21
Brazil,Brazil,-14.2,-51.9,05/03/20,4443
Acre,Brazil,-9.975,-67.81,05/04/20,75
Alagoas,Brazil,-9.666,-35.735,05/04/20,97
Amazonas,Brazil,-3.1,-60.017,05/04/20,630
Amapa,Brazil,0.034,-51.066,05/04/20,251
Bahia,Brazil,-12.975,-38.477,05/04/20,168
Ceara,Brazil,-3.728,-38.528,05/04/20,2661
Distrito Federal,Brazil,-15.794,-47.883,05/04/20,73
Espirito Santo,Brazil,-20.289,-40.308,05/04/20,143
Goias,Brazil,-16.667,-49.25,05/04/20,11
Maranhao,Brazil,-2.528,-44.304,05/04/20,303
Minas Gerais,Brazil,-19.917,-43.933,05/04/20,229
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/04/20,2
Mato Grosso,Brazil,-15.596,-56.096,05/04/20,7
Para,Brazil,-1.456,-48.504,05/04/20,342
Paraiba,Brazil,-7.083,-34.833,05/04/20,142
Pernambuco,Brazil,-8.05,-34.9,05/04/20,220
Piaui,Brazil,-5.095,-42.8042,05/04/20,91
Parana,Brazil,-25.417,-49.25,05/04/20,48
Rio de Janeiro,Brazil,-22.911,-43.206,05/04/20,582
Rio Grande do Norte,Brazil,-5.783,-35.2,05/04/20,115
Rondonia,Brazil,-8.762,-63.904,05/04/20,51
Roraima,Brazil,2.819,-60.671,05/04/20,66
Rio Grande do Sul,Brazil,-30.033,-51.23,05/04/20,78
Santa Catarina,Brazil,-27.612,-48.485,05/04/20,104
Sergipe,Brazil,-10.917,-37.05,05/04/20,42
Sao Paulo,Brazil,-23.55,-46.633,05/04/20,415
Tocantins,Brazil,-10.184,-48.334,05/04/20,36
Brazil,Brazil,-14.2,-51.9,05/04/20,6982
Acre,Brazil,-9.975,-67.81,05/05/20,84
Alagoas,Brazil,-9.666,-35.735,05/05/20,68
Amazonas,Brazil,-3.1,-60.017,05/05/20,796
Amapa,Brazil,0.034,-51.066,05/05/20,198
Bahia,Brazil,-12.975,-38.477,05/05/20,306
Ceara,Brazil,-3.728,-38.528,05/05/20,430
Distrito Federal,Brazil,-15.794,-47.883,05/05/20,44
Espirito Santo,Brazil,-20.289,-40.308,05/05/20,189
Goias,Brazil,-16.667,-49.25,05/05/20,61
Maranhao,Brazil,-2.528,-44.304,05/05/20,498
Minas Gerais,Brazil,-19.917,-43.933,05/05/20,105
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/05/20,9
Mato Grosso,Brazil,-15.596,-56.096,05/05/20,22
Para,Brazil,-1.456,-48.504,05/05/20,494
Paraiba,Brazil,-7.083,-34.833,05/05/20,132
Pernambuco,Brazil,-8.05,-34.9,05/05/20,462
Piaui,Brazil,-5.095,-42.8042,05/05/20,74
Parana,Brazil,-25.417,-49.25,05/05/20,27
Rio de Janeiro,Brazil,-22.911,-43.206,05/05/20,670
Rio Grande do Norte,Brazil,-5.783,-35.2,05/05/20,108
Rondonia,Brazil,-8.762,-63.904,05/05/20,105
Roraima,Brazil,2.819,-60.671,05/05/20,63
Rio Grande do Sul,Brazil,-30.033,-51.23,05/05/20,251
Santa Catarina,Brazil,-27.612,-48.485,05/05/20,172
Sergipe,Brazil,-10.917,-37.05,05/05/20,126
Sao Paulo,Brazil,-23.55,-46.633,05/05/20,1866
Tocantins,Brazil,-10.184,-48.334,05/05/20,48
Brazil,Brazil,-14.2,-51.9,05/05/20,7408
Acre,Brazil,-9.975,-67.81,05/06/20,126
Alagoas,Brazil,-9.666,-35.735,05/06/20,97
Amazonas,Brazil,-3.1,-60.017,05/06/20,1134
Amapa,Brazil,0.034,-51.066,05/06/20,115
Bahia,Brazil,-12.975,-38.477,05/06/20,261
Ceara,Brazil,-3.728,-38.528,05/06/20,840
Distrito Federal,Brazil,-15.794,-47.883,05/06/20,209
Espirito Santo,Brazil,-20.289,-40.308,05/06/20,174
Goias,Brazil,-16.667,-49.25,05/06/20,102
Maranhao,Brazil,-2.528,-44.304,05/06/20,361
Minas Gerais,Brazil,-19.917,-43.933,05/06/20,153
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/06/20,5
Mato Grosso,Brazil,-15.596,-56.096,05/06/20,19
Para,Brazil,-1.456,-48.504,05/06/20,768
Paraiba,Brazil,-7.083,-34.833,05/06/20,164
Pernambuco,Brazil,-8.05,-34.9,05/06/20,556
Piaui,Brazil,-5.095,-42.8042,05/06/20,102
Parana,Brazil,-25.417,-49.25,05/06/20,39
Rio de Janeiro,Brazil,-22.911,-43.206,05/06/20,904
Rio Grande do Norte,Brazil,-5.783,-35.2,05/06/20,95
Rondonia,Brazil,-8.762,-63.904,05/06/20,82
Roraima,Brazil,2.819,-60.671,05/06/20,63
Rio Grande do Sul,Brazil,-30.033,-51.23,05/06/20,81
Santa Catarina,Brazil,-27.612,-48.485,05/06/20,122
Sergipe,Brazil,-10.917,-37.05,05/06/20,100
Sao Paulo,Brazil,-23.55,-46.633,05/06/20,3800
Tocantins,Brazil,-10.184,-48.334,05/06/20,72
Brazil,Brazil,-14.2,-51.9,05/06/20,10544
Acre,Brazil,-9.975,-67.81,05/07/20,71
Alagoas,Brazil,-9.666,-35.735,05/07/20,164
Amazonas,Brazil,-3.1,-60.017,05/07/20,856
Amapa,Brazil,0.034,-51.066,05/07/20,153
Bahia,Brazil,-12.975,-38.477,05/07/20,227
Ceara,Brazil,-3.728,-38.528,05/07/20,1578
Distrito Federal,Brazil,-15.794,-47.883,05/07/20,212
Espirito Santo,Brazil,-20.289,-40.308,05/07/20,274
Goias,Brazil,-16.667,-49.25,05/07/20,3
Maranhao,Brazil,-2.528,-44.304,05/07/20,520
Minas Gerais,Brazil,-19.917,-43.933,05/07/20,165
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/07/20,23
Mato Grosso,Brazil,-15.596,-56.096,05/07/20,34
Para,Brazil,-1.456,-48.504,05/07/20,411
Paraiba,Brazil,-7.083,-34.833,05/07/20,192
Pernambuco,Brazil,-8.05,-34.9,05/07/20,943
Piaui,Brazil,-5.095,-42.8042,05/07/20,80
Parana,Brazil,-25.417,-49.25,05/07/20,31
Rio de Janeiro,Brazil,-22.911,-43.206,05/07/20,861
Rio Grande do Norte,Brazil,-5.783,-35.2,05/07/20,82
Rondonia,Brazil,-8.762,-63.904,05/07/20,155
Roraima,Brazil,2.819,-60.671,05/07/20,88
Rio Grande do Sul,Brazil,-30.033,-51.23,05/07/20,82
Santa Catarina,Brazil,-27.612,-48.485,05/07/20,165
Sergipe,Brazil,-10.917,-37.05,05/07/20,216
Sao Paulo,Brazil,-23.55,-46.633,05/07/20,2075
Tocantins,Brazil,-10.184,-48.334,05/07/20,71
Brazil,Brazil,-14.2,-51.9,05/07/20,9732
Acre,Brazil,-9.975,-67.81,05/08/20,163
Alagoas,Brazil,-9.666,-35.735,05/08/20,166
Amazonas,Brazil,-3.1,-60.017,05/08/20,628
Amapa,Brazil,0.034,-51.066,05/08/20,123
Bahia,Brazil,-12.975,-38.477,05/08/20,291
Ceara,Brazil,-3.728,-38.528,05/08/20,1246
Distrito Federal,Brazil,-15.794,-47.883,05/08/20,184
Espirito Santo,Brazil,-20.289,-40.308,05/08/20,254
Goias,Brazil,-16.667,-49.25,05/08/20,26
Maranhao,Brazil,-2.528,-44.304,05/08/20,856
Minas Gerais,Brazil,-19.917,-43.933,05/08/20,173
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/08/20,15
Mato Grosso,Brazil,-15.596,-56.096,05/08/20,45
Para,Brazil,-1.456,-48.504,05/08/20,584
Paraiba,Brazil,-7.083,-34.833,05/08/20,182
Pernambuco,Brazil,-8.05,-34.9,05/08/20,763
Piaui,Brazil,-5.095,-42.8042,05/08/20,102
Parana,Brazil,-25.417,-49.25,05/08/20,56
Rio de Janeiro,Brazil,-22.911,-43.206,05/08/20,1585
Rio Grande do Norte,Brazil,-5.783,-35.2,05/08/20,98
Rondonia,Brazil,-8.762,-63.904,05/08/20,124
Roraima,Brazil,2.819,-60.671,05/08/20,104
Rio Grande do Sul,Brazil,-30.033,-51.23,05/08/20,311
Santa Catarina,Brazil,-27.612,-48.485,05/08/20,123
Sergipe,Brazil,-10.917,-37.05,05/08/20,224
Sao Paulo,Brazil,-23.55,-46.633,05/08/20,1902
Tocantins,Brazil,-10.184,-48.334,05/08/20,79
Brazil,Brazil,-14.2,-51.9,05/08/20,10407
Acre,Brazil,-9.975,-67.81,05/09/20,158
Alagoas,Brazil,-9.666,-35.735,05/09/20,139
Amazonas,Brazil,-3.1,-60.017,05/09/20,1198
Amapa,Brazil,0.034,-51.066,05/09/20,171
Bahia,Brazil,-12.975,-38.477,05/09/20,356
Ceara,Brazil,-3.728,-38.528,05/09/20,745
Distrito Federal,Brazil,-15.794,-47.883,05/09/20,134
Espirito Santo,Brazil,-20.289,-40.308,05/09/20,170
Goias,Brazil,-16.667,-49.25,05/09/20,16
Maranhao,Brazil,-2.528,-44.304,05/09/20,834
Minas Gerais,Brazil,-19.917,-43.933,05/09/20,180
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/09/20,20
Mato Grosso,Brazil,-15.596,-56.096,05/09/20,38
Para,Brazil,-1.456,-48.504,05/09/20,499
Paraiba,Brazil,-7.083,-34.833,05/09/20,125
Pernambuco,Brazil,-8.05,-34.9,05/09/20,883
Piaui,Brazil,-5.095,-42.8042,05/09/20,45
Parana,Brazil,-25.417,-49.25,05/09/20,75
Rio de Janeiro,Brazil,-22.911,-43.206,05/09/20,1188
Rio Grande do Norte,Brazil,-5.783,-35.2,05/09/20,0
Rondonia,Brazil,-8.762,-63.904,05/09/20,41
Roraima,Brazil,2.819,-60.671,05/09/20,78
Rio Grande do Sul,Brazil,-30.033,-51.23,05/09/20,49
Santa Catarina,Brazil,-27.612,-48.485,05/09/20,167
Sergipe,Brazil,-10.917,-37.05,05/09/20,150
Sao Paulo,Brazil,-23.55,-46.633,05/09/20,2581
Tocantins,Brazil,-10.184,-48.334,05/09/20,115
Brazil,Brazil,-14.2,-51.9,05/09/20,10155
Acre,Brazil,-9.975,-67.81,05/10/20,112
Alagoas,Brazil,-9.666,-35.735,05/10/20,86
Amazonas,Brazil,-3.1,-60.017,05/10/20,674
Amapa,Brazil,0.034,-51.066,05/10/20,120
Bahia,Brazil,-12.975,-38.477,05/10/20,384
Ceara,Brazil,-3.728,-38.528,05/10/20,813
Distrito Federal,Brazil,-15.794,-47.883,05/10/20,106
Espirito Santo,Brazil,-20.289,-40.308,05/10/20,187
Goias,Brazil,-16.667,-49.25,05/10/20,24
Maranhao,Brazil,-2.528,-44.304,05/10/20,545
Minas Gerais,Brazil,-19.917,-43.933,05/10/20,114
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/10/20,16
Mato Grosso,Brazil,-15.596,-56.096,05/10/20,17
Para,Brazil,-1.456,-48.504,05/10/20,330
Paraiba,Brazil,-7.083,-34.833,05/10/20,185
Pernambuco,Brazil,-8.05,-34.9,05/10/20,805
Piaui,Brazil,-5.095,-42.8042,05/10/20,54
Parana,Brazil,-25.417,-49.25,05/10/20,50
Rio de Janeiro,Brazil,-22.911,-43.206,05/10/20,133
Rio Grande do Norte,Brazil,-5.783,-35.2,05/10/20,11
Rondonia,Brazil,-8.762,-63.904,05/10/20,39
Roraima,Brazil,2.819,-60.671,05/10/20,88
Rio Grande do Sul,Brazil,-30.033,-51.23,05/10/20,34
Santa Catarina,Brazil,-27.612,-48.485,05/10/20,57
Sergipe,Brazil,-10.917,-37.05,05/10/20,183
Sao Paulo,Brazil,-23.55,-46.633,05/10/20,1033
Tocantins,Brazil,-10.184,-48.334,05/10/20,59
Brazil,Brazil,-14.2,-51.9,05/10/20,6259
Acre,Brazil,-9.975,-67.81,05/11/20,13
Alagoas,Brazil,-9.666,-35.735,05/11/20,85
Amazonas,Brazil,-3.1,-60.017,05/11/20,320
Amapa,Brazil,0.034,-51.066,05/11/20,58
Bahia,Brazil,-12.975,-38.477,05/11/20,249
Ceara,Brazil,-3.728,-38.528,05/11/20,907
Distrito Federal,Brazil,-15.794,-47.883,05/11/20,117
Espirito Santo,Brazil,-20.289,-40.308,05/11/20,220
Goias,Brazil,-16.667,-49.25,05/11/20,7
Maranhao,Brazil,-2.528,-44.304,05/11/20,382
Minas Gerais,Brazil,-19.917,-43.933,05/11/20,83
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/11/20,23
Mato Grosso,Brazil,-15.596,-56.096,05/11/20,26
Para,Brazil,-1.456,-48.504,05/11/20,721
Paraiba,Brazil,-7.083,-34.833,05/11/20,184
Pernambuco,Brazil,-8.05,-34.9,05/11/20,493
Piaui,Brazil,-5.095,-42.8042,05/11/20,111
Parana,Brazil,-25.417,-49.25,05/11/20,14
Rio de Janeiro,Brazil,-22.911,-43.206,05/11/20,877
Rio Grande do Norte,Brazil,-5.783,-35.2,05/11/20,103
Rondonia,Brazil,-8.762,-63.904,05/11/20,96
Roraima,Brazil,2.819,-60.671,05/11/20,5
Rio Grande do Sul,Brazil,-30.033,-51.23,05/11/20,232
Santa Catarina,Brazil,-27.612,-48.485,05/11/20,100
Sergipe,Brazil,-10.917,-37.05,05/11/20,29
Sao Paulo,Brazil,-23.55,-46.633,05/11/20,687
Tocantins,Brazil,-10.184,-48.334,05/11/20,81
Brazil,Brazil,-14.2,-51.9,05/11/20,6223
Acre,Brazil,-9.975,-67.81,05/12/20,130
Alagoas,Brazil,-9.666,-35.735,05/12/20,237
Amazonas,Brazil,-3.1,-60.017,05/12/20,1249
Amapa,Brazil,0.034,-51.066,05/12/20,239
Bahia,Brazil,-12.975,-38.477,05/12/20,397
Ceara,Brazil,-3.728,-38.528,05/12/20,813
Distrito Federal,Brazil,-15.794,-47.883,05/12/20,180
Espirito Santo,Brazil,-20.289,-40.308,05/12/20,268
Goias,Brazil,-16.667,-49.25,05/12/20,15
Maranhao,Brazil,-2.528,-44.304,05/12/20,586
Minas Gerais,Brazil,-19.917,-43.933,05/12/20,115
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/12/20,20
Mato Grosso,Brazil,-15.596,-56.096,05/12/20,59
Para,Brazil,-1.456,-48.504,05/12/20,990
Paraiba,Brazil,-7.083,-34.833,05/12/20,252
Pernambuco,Brazil,-8.05,-34.9,05/12/20,541
Piaui,Brazil,-5.095,-42.8042,05/12/20,169
Parana,Brazil,-25.417,-49.25,05/12/20,57
Rio de Janeiro,Brazil,-22.911,-43.206,05/12/20,547
Rio Grande do Norte,Brazil,-5.783,-35.2,05/12/20,334
Rondonia,Brazil,-8.762,-63.904,05/12/20,62
Roraima,Brazil,2.819,-60.671,05/12/20,116
Rio Grande do Sul,Brazil,-30.033,-51.23,05/12/20,109
Santa Catarina,Brazil,-27.612,-48.485,05/12/20,204
Sergipe,Brazil,-10.917,-37.05,05/12/20,232
Sao Paulo,Brazil,-23.55,-46.633,05/12/20,1588
Tocantins,Brazil,-10.184,-48.334,05/12/20,104
Brazil,Brazil,-14.2,-51.9,05/12/20,9613
Acre,Brazil,-9.975,-67.81,05/13/20,104
Alagoas,Brazil,-9.666,-35.735,05/13/20,181
Amazonas,Brazil,-3.1,-60.017,05/13/20,1648
Amapa,Brazil,0.034,-51.066,05/13/20,95
Bahia,Brazil,-12.975,-38.477,05/13/20,344
Ceara,Brazil,-3.728,-38.528,05/13/20,744
Distrito Federal,Brazil,-15.794,-47.883,05/13/20,213
Espirito Santo,Brazil,-20.289,-40.308,05/13/20,314
Goias,Brazil,-16.667,-49.25,05/13/20,110
Maranhao,Brazil,-2.528,-44.304,05/13/20,689
Minas Gerais,Brazil,-19.917,-43.933,05/13/20,298
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/13/20,25
Mato Grosso,Brazil,-15.596,-56.096,05/13/20,69
Para,Brazil,-1.456,-48.504,05/13/20,1285
Paraiba,Brazil,-7.083,-34.833,05/13/20,268
Pernambuco,Brazil,-8.05,-34.9,05/13/20,592
Piaui,Brazil,-5.095,-42.8042,05/13/20,172
Parana,Brazil,-25.417,-49.25,05/13/20,93
Rio de Janeiro,Brazil,-22.911,-43.206,05/13/20,242
Rio Grande do Norte,Brazil,-5.783,-35.2,05/13/20,170
Rondonia,Brazil,-8.762,-63.904,05/13/20,152
Roraima,Brazil,2.819,-60.671,05/13/20,0
Rio Grande do Sul,Brazil,-30.033,-51.23,05/13/20,80
Santa Catarina,Brazil,-27.612,-48.485,05/13/20,95
Sergipe,Brazil,-10.917,-37.05,05/13/20,236
Sao Paulo,Brazil,-23.55,-46.633,05/13/20,3378
Tocantins,Brazil,-10.184,-48.334,05/13/20,97
Brazil,Brazil,-14.2,-51.9,05/13/20,11694
Acre,Brazil,-9.975,-67.81,05/14/20,46
Alagoas,Brazil,-9.666,-35.735,05/14/20,211
Amazonas,Brazil,-3.1,-60.017,05/14/20,1365
Amapa,Brazil,0.034,-51.066,05/14/20,423
Bahia,Brazil,-12.975,-38.477,05/14/20,407
Ceara,Brazil,-3.728,-38.528,05/14/20,1921
Distrito Federal,Brazil,-15.794,-47.883,05/14/20,224
Espirito Santo,Brazil,-20.289,-40.308,05/14/20,412
Goias,Brazil,-16.667,-49.25,05/14/20,235
Maranhao,Brazil,-2.528,-44.304,05/14/20,938
Minas Gerais,Brazil,-19.917,-43.933,05/14/20,217
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/14/20,22
Mato Grosso,Brazil,-15.596,-56.096,05/14/20,61
Para,Brazil,-1.456,-48.504,05/14/20,1135
Paraiba,Brazil,-7.083,-34.833,05/14/20,316
Pernambuco,Brazil,-8.05,-34.9,05/14/20,687
Piaui,Brazil,-5.095,-42.8042,05/14/20,121
Parana,Brazil,-25.417,-49.25,05/14/20,68
Rio de Janeiro,Brazil,-22.911,-43.206,05/14/20,739
Rio Grande do Norte,Brazil,-5.783,-35.2,05/14/20,249
Rondonia,Brazil,-8.762,-63.904,05/14/20,74
Roraima,Brazil,2.819,-60.671,05/14/20,89
Rio Grande do Sul,Brazil,-30.033,-51.23,05/14/20,104
Santa Catarina,Brazil,-27.612,-48.485,05/14/20,504
Sergipe,Brazil,-10.917,-37.05,05/14/20,226
Sao Paulo,Brazil,-23.55,-46.633,05/14/20,3189
Tocantins,Brazil,-10.184,-48.334,05/14/20,150
Brazil,Brazil,-14.2,-51.9,05/14/20,14133
Acre,Brazil,-9.975,-67.81,05/15/20,45
Alagoas,Brazil,-9.666,-35.735,05/15/20,240
Amazonas,Brazil,-3.1,-60.017,05/15/20,1211
Amapa,Brazil,0.034,-51.066,05/15/20,202
Bahia,Brazil,-12.975,-38.477,05/15/20,1174
Ceara,Brazil,-3.728,-38.528,05/15/20,1982
Distrito Federal,Brazil,-15.794,-47.883,05/15/20,371
Espirito Santo,Brazil,-20.289,-40.308,05/15/20,385
Goias,Brazil,-16.667,-49.25,05/15/20,145
Maranhao,Brazil,-2.528,-44.304,05/15/20,853
Minas Gerais,Brazil,-19.917,-43.933,05/15/20,246
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/15/20,27
Mato Grosso,Brazil,-15.596,-56.096,05/15/20,58
Para,Brazil,-1.456,-48.504,05/15/20,1159
Paraiba,Brazil,-7.083,-34.833,05/15/20,378
Pernambuco,Brazil,-8.05,-34.9,05/15/20,621
Piaui,Brazil,-5.095,-42.8042,05/15/20,180
Parana,Brazil,-25.417,-49.25,05/15/20,76
Rio de Janeiro,Brazil,-22.911,-43.206,05/15/20,520
Rio Grande do Norte,Brazil,-5.783,-35.2,05/15/20,0
Rondonia,Brazil,-8.762,-63.904,05/15/20,108
Roraima,Brazil,2.819,-60.671,05/15/20,89
Rio Grande do Sul,Brazil,-30.033,-51.23,05/15/20,594
Santa Catarina,Brazil,-27.612,-48.485,05/15/20,230
Sergipe,Brazil,-10.917,-37.05,05/15/20,374
Sao Paulo,Brazil,-23.55,-46.633,05/15/20,4092
Tocantins,Brazil,-10.184,-48.334,05/15/20,100
Brazil,Brazil,-14.2,-51.9,05/15/20,15460
Acre,Brazil,-9.975,-67.81,05/16/20,82
Alagoas,Brazil,-9.666,-35.735,05/16/20,381
Amazonas,Brazil,-3.1,-60.017,05/16/20,1285
Amapa,Brazil,0.034,-51.066,05/16/20,204
Bahia,Brazil,-12.975,-38.477,05/16/20,186
Ceara,Brazil,-3.728,-38.528,05/16/20,736
Distrito Federal,Brazil,-15.794,-47.883,05/16/20,353
Espirito Santo,Brazil,-20.289,-40.308,05/16/20,397
Goias,Brazil,-16.667,-49.25,05/16/20,47
Maranhao,Brazil,-2.528,-44.304,05/16/20,900
Minas Gerais,Brazil,-19.917,-43.933,05/16/20,278
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/16/20,29
Mato Grosso,Brazil,-15.596,-56.096,05/16/20,65
Para,Brazil,-1.456,-48.504,05/16/20,826
Paraiba,Brazil,-7.083,-34.833,05/16/20,324
Pernambuco,Brazil,-8.05,-34.9,05/16/20,2279
Piaui,Brazil,-5.095,-42.8042,05/16/20,167
Parana,Brazil,-25.417,-49.25,05/16/20,105
Rio de Janeiro,Brazil,-22.911,-43.206,05/16/20,1614
Rio Grande do Norte,Brazil,-5.783,-35.2,05/16/20,218
Rondonia,Brazil,-8.762,-63.904,05/16/20,125
Roraima,Brazil,2.819,-60.671,05/16/20,117
Rio Grande do Sul,Brazil,-30.033,-51.23,05/16/20,39
Santa Catarina,Brazil,-27.612,-48.485,05/16/20,116
Sergipe,Brazil,-10.917,-37.05,05/16/20,267
Sao Paulo,Brazil,-23.55,-46.633,05/16/20,2805
Tocantins,Brazil,-10.184,-48.334,05/16/20,103
Brazil,Brazil,-14.2,-51.9,05/16/20,14048
Acre,Brazil,-9.975,-67.81,05/17/20,130
Alagoas,Brazil,-9.666,-35.735,05/17/20,223
Amazonas,Brazil,-3.1,-60.017,05/17/20,651
Amapa,Brazil,0.034,-51.066,05/17/20,118
Bahia,Brazil,-12.975,-38.477,05/17/20,128
Ceara,Brazil,-3.728,-38.528,05/17/20,460
Distrito Federal,Brazil,-15.794,-47.883,05/17/20,228
Espirito Santo,Brazil,-20.289,-40.308,05/17/20,149
Goias,Brazil,-16.667,-49.25,05/17/20,40
Maranhao,Brazil,-2.528,-44.304,05/17/20,746
Minas Gerais,Brazil,-19.917,-43.933,05/17/20,137
Mato Grosso do Sul,Brazil,-20.484,-54.615,05/17/20,62
Mato Grosso,Brazil,-15.596,-56.096,05/17/20,44
Para,Brazil,-1.456,-48.504,05/17/20,737
Paraiba,Brazil,-7.083,-34.833,05/17/20,284
Pernambuco,Brazil,-8.05,-34.9,05/17/20,964
Piaui,Brazil,-5.095,-42.8042,05/17/20,35
