Province_State,Country_Region,Lat,Long,Date,Confirmed Cases
Rondonia,Brazil,-8.762,-63.904,2020-05-06,82
Roraima,Brazil,2.819,-60.671,2020-05-06,63
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-06,81
Santa Catarina,Brazil,-27.612,-48.485,2020-05-06,122
Sergipe,Brazil,-10.917,-37.05,2020-05-06,100
Sao Paulo,Brazil,-23.55,-46.633,2020-05-06,3800
Tocantins,Brazil,-10.184,-48.334,2020-05-06,72
Brazil,Brazil,-14.2,-51.9,2020-05-06,10544
Acre,Brazil,-9.975,-67.81,2020-05-07,71
Alagoas,Brazil,-9.666,-35.735,2020-05-07,164
Amazonas,Brazil,-3.1,-60.017,2020-05-07,856
Amapa,Brazil,0.034,-51.066,2020-05-07,153
Bahia,Brazil,-12.975,-38.477,2020-05-07,227
Ceara,Brazil,-3.728,-38.528,2020-05-07,1578
Distrito Federal,Brazil,-15.794,-47.883,2020-05-07,212
Espirito Santo,Brazil,-20.289,-40.308,2020-05-07,274
Goias,Brazil,-16.667,-49.25,2020-05-07,3
Maranhao,Brazil,-2.528,-44.304,2020-05-07,520
Minas Gerais,Brazil,-19.917,-43.933,2020-05-07,165
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-07,23
Mato Grosso,Brazil,-15.596,-56.096,2020-05-07,34
Para,Brazil,-1.456,-48.504,2020-05-07,411
Paraiba,Brazil,-7.083,-34.833,2020-05-07,192
Pernambuco,Brazil,-8.05,-34.9,2020-05-07,943
Piaui,Brazil,-5.095,-42.8042,2020-05-07,80
Parana,Brazil,-25.417,-49.25,2020-05-07,31
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-07,861
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-07,82
Rondonia,Brazil,-8.762,-63.904,2020-05-07,155
Roraima,Brazil,2.819,-60.671,2020-05-07,88
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-07,82
Santa Catarina,Brazil,-27.612,-48.485,2020-05-07,165
Sergipe,Brazil,-10.917,-37.05,2020-05-07,216
Sao Paulo,Brazil,-23.55,-46.633,2020-05-07,2075
Tocantins,Brazil,-10.184,-48.334,2020-05-07,71
Brazil,Brazil,-14.2,-51.9,2020-05-07,9732
Acre,Brazil,-9.975,-67.81,2020-05-08,163
Alagoas,Brazil,-9.666,-35.735,2020-05-08,166
Amazonas,Brazil,-3.1,-60.017,2020-05-08,628
Amapa,Brazil,0.034,-51.066,2020-05-08,123
Bahia,Brazil,-12.975,-38.477,2020-05-08,291
Ceara,Brazil,-3.728,-38.528,2020-05-08,1246
Distrito Federal,Brazil,-15.794,-47.883,2020-05-08,184
Espirito Santo,Brazil,-20.289,-40.308,2020-05-08,254
Goias,Brazil,-16.667,-49.25,2020-05-08,26
Maranhao,Brazil,-2.528,-44.304,2020-05-08,856
Minas Gerais,Brazil,-19.917,-43.933,2020-05-08,173
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-08,15
Mato Grosso,Brazil,-15.596,-56.096,2020-05-08,45
Para,Brazil,-1.456,-48.504,2020-05-08,584
Paraiba,Brazil,-7.083,-34.833,2020-05-08,182
Pernambuco,Brazil,-8.05,-34.9,2020-05-08,763
Piaui,Brazil,-5.095,-42.8042,2020-05-08,102
Parana,Brazil,-25.417,-49.25,2020-05-08,56
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-08,1585
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-08,98
Rondonia,Brazil,-8.762,-63.904,2020-05-08,124
Roraima,Brazil,2.819,-60.671,2020-05-08,104
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-08,311
Santa Catarina,Brazil,-27.612,-48.485,2020-05-08,123
Sergipe,Brazil,-10.917,-37.05,2020-05-08,224
Sao Paulo,Brazil,-23.55,-46.633,2020-05-08,1902
Tocantins,Brazil,-10.184,-48.334,2020-05-08,79
Brazil,Brazil,-14.2,-51.9,2020-05-08,10407
Acre,Brazil,-9.975,-67.81,2020-05-09,158
Alagoas,Brazil,-9.666,-35.735,2020-05-09,139
Amazonas,Brazil,-3.1,-60.017,2020-05-09,1198
Amapa,Brazil,0.034,-51.066,2020-05-09,171
Bahia,Brazil,-12.975,-38.477,2020-05-09,356
Ceara,Brazil,-3.728,-38.528,2020-05-09,745
Distrito Federal,Brazil,-15.794,-47.883,2020-05-09,134
Espirito Santo,Brazil,-20.289,-40.308,2020-05-09,170
Goias,Brazil,-16.667,-49.25,2020-05-09,16
Maranhao,Brazil,-2.528,-44.304,2020-05-09,834
Minas Gerais,Brazil,-19.917,-43.933,2020-05-09,180
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-09,20
Mato Grosso,Brazil,-15.596,-56.096,2020-05-09,38
Para,Brazil,-1.456,-48.504,2020-05-09,499
Paraiba,Brazil,-7.083,-34.833,2020-05-09,125
Pernambuco,Brazil,-8.05,-34.9,2020-05-09,883
Piaui,Brazil,-5.095,-42.8042,2020-05-09,45
Parana,Brazil,-25.417,-49.25,2020-05-09,75
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-09,1188
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-09,0
Rondonia,Brazil,-8.762,-63.904,2020-05-09,41
Roraima,Brazil,2.819,-60.671,2020-05-09,78
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-09,49
Santa Catarina,Brazil,-27.612,-48.485,2020-05-09,167
Sergipe,Brazil,-10.917,-37.05,2020-05-09,150
Sao Paulo,Brazil,-23.55,-46.633,2020-05-09,2581
Tocantins,Brazil,-10.184,-48.334,2020-05-09,115
Brazil,Brazil,-14.2,-51.9,2020-05-09,10155
Acre,Brazil,-9.975,-67.81,2020-05-10,112
Alagoas,Brazil,-9.666,-35.735,2020-05-10,86
Amazonas,Brazil,-3.1,-60.017,2020-05-10,674
Amapa,Brazil,0.034,-51.066,2020-05-10,120
Bahia,Brazil,-12.975,-38.477,2020-05-10,384
Ceara,Brazil,-3.728,-38.528,2020-05-10,813
Distrito Federal,Brazil,-15.794,-47.883,2020-05-10,106
Espirito Santo,Brazil,-20.289,-40.308,2020-05-10,187
Goias,Brazil,-16.667,-49.25,2020-05-10,24
Maranhao,Brazil,-2.528,-44.304,2020-05-10,545
Minas Gerais,Brazil,-19.917,-43.933,2020-05-10,114
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-10,16
Mato Grosso,Brazil,-15.596,-56.096,2020-05-10,17
Para,Brazil,-1.456,-48.504,2020-05-10,330
Paraiba,Brazil,-7.083,-34.833,2020-05-10,185
Pernambuco,Brazil,-8.05,-34.9,2020-05-10,805
Piaui,Brazil,-5.095,-42.8042,2020-05-10,54
Parana,Brazil,-25.417,-49.25,2020-05-10,50
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-10,133
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-10,11
Rondonia,Brazil,-8.762,-63.904,2020-05-10,39
Roraima,Brazil,2.819,-60.671,2020-05-10,88
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-10,34
Santa Catarina,Brazil,-27.612,-48.485,2020-05-10,57
Sergipe,Brazil,-10.917,-37.05,2020-05-10,183
Sao Paulo,Brazil,-23.55,-46.633,2020-05-10,1033
Tocantins,Brazil,-10.184,-48.334,2020-05-10,59
Brazil,Brazil,-14.2,-51.9,2020-05-10,6259
Acre,Brazil,-9.975,-67.81,2020-05-11,13
Alagoas,Brazil,-9.666,-35.735,2020-05-11,85
Amazonas,Brazil,-3.1,-60.017,2020-05-11,320
Amapa,Brazil,0.034,-51.066,2020-05-11,58
Bahia,Brazil,-12.975,-38.477,2020-05-11,249
Ceara,Brazil,-3.728,-38.528,2020-05-11,907
Distrito Federal,Brazil,-15.794,-47.883,2020-05-11,117
Espirito Santo,Brazil,-20.289,-40.308,2020-05-11,220
Goias,Brazil,-16.667,-49.25,2020-05-11,7
Maranhao,Brazil,-2.528,-44.304,2020-05-11,382
Minas Gerais,Brazil,-19.917,-43.933,2020-05-11,83
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-11,23
Mato Grosso,Brazil,-15.596,-56.096,2020-05-11,26
Para,Brazil,-1.456,-48.504,2020-05-11,721
Paraiba,Brazil,-7.083,-34.833,2020-05-11,184
Pernambuco,Brazil,-8.05,-34.9,2020-05-11,493
Piaui,Brazil,-5.095,-42.8042,2020-05-11,111
Parana,Brazil,-25.417,-49.25,2020-05-11,14
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-11,877
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-11,103
Rondonia,Brazil,-8.762,-63.904,2020-05-11,96
Roraima,Brazil,2.819,-60.671,2020-05-11,5
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-11,232
Santa Catarina,Brazil,-27.612,-48.485,2020-05-11,100
Sergipe,Brazil,-10.917,-37.05,2020-05-11,29
Sao Paulo,Brazil,-23.55,-46.633,2020-05-11,687
Tocantins,Brazil,-10.184,-48.334,2020-05-11,81
Brazil,Brazil,-14.2,-51.9,2020-05-11,6223
Acre,Brazil,-9.975,-67.81,2020-05-12,130
Alagoas,Brazil,-9.666,-35.735,2020-05-12,237
Amazonas,Brazil,-3.1,-60.017,2020-05-12,1249
Amapa,Brazil,0.034,-51.066,2020-05-12,239
Bahia,Brazil,-12.975,-38.477,2020-05-12,397
Ceara,Brazil,-3.728,-38.528,2020-05-12,813
Distrito Federal,Brazil,-15.794,-47.883,2020-05-12,180
Espirito Santo,Brazil,-20.289,-40.308,2020-05-12,268
Goias,Brazil,-16.667,-49.25,2020-05-12,15
Maranhao,Brazil,-2.528,-44.304,2020-05-12,586
Minas Gerais,Brazil,-19.917,-43.933,2020-05-12,115
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-12,20
Mato Grosso,Brazil,-15.596,-56.096,2020-05-12,59
Para,Brazil,-1.456,-48.504,2020-05-12,990
Paraiba,Brazil,-7.083,-34.833,2020-05-12,252
Pernambuco,Brazil,-8.05,-34.9,2020-05-12,541
Piaui,Brazil,-5.095,-42.8042,2020-05-12,169
Parana,Brazil,-25.417,-49.25,2020-05-12,57
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-12,547
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-12,334
Rondonia,Brazil,-8.762,-63.904,2020-05-12,62
Roraima,Brazil,2.819,-60.671,2020-05-12,116
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-12,109
Santa Catarina,Brazil,-27.612,-48.485,2020-05-12,204
Sergipe,Brazil,-10.917,-37.05,2020-05-12,232
Sao Paulo,Brazil,-23.55,-46.633,2020-05-12,1588
Tocantins,Brazil,-10.184,-48.334,2020-05-12,104
Brazil,Brazil,-14.2,-51.9,2020-05-12,9613
Acre,Brazil,-9.975,-67.81,2020-05-13,104
Alagoas,Brazil,-9.666,-35.735,2020-05-13,181
Amazonas,Brazil,-3.1,-60.017,2020-05-13,1648
Amapa,Brazil,0.034,-51.066,2020-05-13,95
Bahia,Brazil,-12.975,-38.477,2020-05-13,344
Ceara,Brazil,-3.728,-38.528,2020-05-13,744
Distrito Federal,Brazil,-15.794,-47.883,2020-05-13,213
Espirito Santo,Brazil,-20.289,-40.308,2020-05-13,314
Goias,Brazil,-16.667,-49.25,2020-05-13,110
Maranhao,Brazil,-2.528,-44.304,2020-05-13,689
Minas Gerais,Brazil,-19.917,-43.933,2020-05-13,298
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-13,25
Mato Grosso,Brazil,-15.596,-56.096,2020-05-13,69
Para,Brazil,-1.456,-48.504,2020-05-13,1285
Paraiba,Brazil,-7.083,-34.833,2020-05-13,268
Pernambuco,Brazil,-8.05,-34.9,2020-05-13,592
Piaui,Brazil,-5.095,-42.8042,2020-05-13,172
Parana,Brazil,-25.417,-49.25,2020-05-13,93
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-13,242
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-13,170
Rondonia,Brazil,-8.762,-63.904,2020-05-13,152
Roraima,Brazil,2.819,-60.671,2020-05-13,0
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-13,80
Santa Catarina,Brazil,-27.612,-48.485,2020-05-13,95
Sergipe,Brazil,-10.917,-37.05,2020-05-13,236
Sao Paulo,Brazil,-23.55,-46.633,2020-05-13,3378
Tocantins,Brazil,-10.184,-48.334,2020-05-13,97
Brazil,Brazil,-14.2,-51.9,2020-05-13,11694
Acre,Brazil,-9.975,-67.81,2020-05-14,46
Alagoas,Brazil,-9.666,-35.735,2020-05-14,211
Amazonas,Brazil,-3.1,-60.017,2020-05-14,1365
Amapa,Brazil,0.034,-51.066,2020-05-14,423
Bahia,Brazil,-12.975,-38.477,2020-05-14,406
Ceara,Brazil,-3.728,-38.528,2020-05-14,1921
Distrito Federal,Brazil,-15.794,-47.883,2020-05-14,224
Espirito Santo,Brazil,-20.289,-40.308,2020-05-14,412
Goias,Brazil,-16.667,-49.25,2020-05-14,235
Maranhao,Brazil,-2.528,-44.304,2020-05-14,938
Minas Gerais,Brazil,-19.917,-43.933,2020-05-14,217
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-14,22
Mato Grosso,Brazil,-15.596,-56.096,2020-05-14,61
Para,Brazil,-1.456,-48.504,2020-05-14,1135
Paraiba,Brazil,-7.083,-34.833,2020-05-14,316
Pernambuco,Brazil,-8.05,-34.9,2020-05-14,687
Piaui,Brazil,-5.095,-42.8042,2020-05-14,121
Parana,Brazil,-25.417,-49.25,2020-05-14,68
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-14,739
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-14,249
Rondonia,Brazil,-8.762,-63.904,2020-05-14,74
Roraima,Brazil,2.819,-60.671,2020-05-14,89
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-14,104
Santa Catarina,Brazil,-27.612,-48.485,2020-05-14,504
Sergipe,Brazil,-10.917,-37.05,2020-05-14,226
Sao Paulo,Brazil,-23.55,-46.633,2020-05-14,3189
Tocantins,Brazil,-10.184,-48.334,2020-05-14,150
Brazil,Brazil,-14.2,-51.9,2020-05-14,14132
Acre,Brazil,-9.975,-67.81,2020-05-15,45
Alagoas,Brazil,-9.666,-35.735,2020-05-15,240
Amazonas,Brazil,-3.1,-60.017,2020-05-15,1211
Amapa,Brazil,0.034,-51.066,2020-05-15,202
Bahia,Brazil,-12.975,-38.477,2020-05-15,1174
Ceara,Brazil,-3.728,-38.528,2020-05-15,1982
Distrito Federal,Brazil,-15.794,-47.883,2020-05-15,371
Espirito Santo,Brazil,-20.289,-40.308,2020-05-15,385
Goias,Brazil,-16.667,-49.25,2020-05-15,145
Maranhao,Brazil,-2.528,-44.304,2020-05-15,853
Minas Gerais,Brazil,-19.917,-43.933,2020-05-15,246
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-15,27
Mato Grosso,Brazil,-15.596,-56.096,2020-05-15,58
Para,Brazil,-1.456,-48.504,2020-05-15,1159
Paraiba,Brazil,-7.083,-34.833,2020-05-15,378
Pernambuco,Brazil,-8.05,-34.9,2020-05-15,621
Piaui,Brazil,-5.095,-42.8042,2020-05-15,180
Parana,Brazil,-25.417,-49.25,2020-05-15,76
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-15,520
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-15,0
Rondonia,Brazil,-8.762,-63.904,2020-05-15,108
Roraima,Brazil,2.819,-60.671,2020-05-15,89
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-15,594
Santa Catarina,Brazil,-27.612,-48.485,2020-05-15,230
Sergipe,Brazil,-10.917,-37.05,2020-05-15,374
Sao Paulo,Brazil,-23.55,-46.633,2020-05-15,4092
Tocantins,Brazil,-10.184,-48.334,2020-05-15,100
Brazil,Brazil,-14.2,-51.9,2020-05-15,15460
Acre,Brazil,-9.975,-67.81,2020-05-16,82
Alagoas,Brazil,-9.666,-35.735,2020-05-16,381
Amazonas,Brazil,-3.1,-60.017,2020-05-16,1285
Amapa,Brazil,0.034,-51.066,2020-05-16,204
Bahia,Brazil,-12.975,-38.477,2020-05-16,186
Ceara,Brazil,-3.728,-38.528,2020-05-16,736
Distrito Federal,Brazil,-15.794,-47.883,2020-05-16,353
Espirito Santo,Brazil,-20.289,-40.308,2020-05-16,397
Goias,Brazil,-16.667,-49.25,2020-05-16,47
Maranhao,Brazil,-2.528,-44.304,2020-05-16,900
Minas Gerais,Brazil,-19.917,-43.933,2020-05-16,278
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-16,29
Mato Grosso,Brazil,-15.596,-56.096,2020-05-16,65
Para,Brazil,-1.456,-48.504,2020-05-16,826
Paraiba,Brazil,-7.083,-34.833,2020-05-16,324
Pernambuco,Brazil,-8.05,-34.9,2020-05-16,2279
Piaui,Brazil,-5.095,-42.8042,2020-05-16,167
Parana,Brazil,-25.417,-49.25,2020-05-16,105
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-16,1614
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-16,218
Rondonia,Brazil,-8.762,-63.904,2020-05-16,125
Roraima,Brazil,2.819,-60.671,2020-05-16,117
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-16,39
Santa Catarina,Brazil,-27.612,-48.485,2020-05-16,116
Sergipe,Brazil,-10.917,-37.05,2020-05-16,267
Sao Paulo,Brazil,-23.55,-46.633,2020-05-16,2805
Tocantins,Brazil,-10.184,-48.334,2020-05-16,0
Brazil,Brazil,-14.2,-51.9,2020-05-16,13945
Acre,Brazil,-9.975,-67.81,2020-05-17,130
Alagoas,Brazil,-9.666,-35.735,2020-05-17,223
Amazonas,Brazil,-3.1,-60.017,2020-05-17,651
Amapa,Brazil,0.034,-51.066,2020-05-17,118
Bahia,Brazil,-12.975,-38.477,2020-05-17,128
Ceara,Brazil,-3.728,-38.528,2020-05-17,460
Distrito Federal,Brazil,-15.794,-47.883,2020-05-17,228
Espirito Santo,Brazil,-20.289,-40.308,2020-05-17,149
Goias,Brazil,-16.667,-49.25,2020-05-17,40
Maranhao,Brazil,-2.528,-44.304,2020-05-17,746
Minas Gerais,Brazil,-19.917,-43.933,2020-05-17,137
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-17,62
Mato Grosso,Brazil,-15.596,-56.096,2020-05-17,44
Para,Brazil,-1.456,-48.504,2020-05-17,737
Paraiba,Brazil,-7.083,-34.833,2020-05-17,284
Pernambuco,Brazil,-8.05,-34.9,2020-05-17,964
Piaui,Brazil,-5.095,-42.8042,2020-05-17,35
Parana,Brazil,-25.417,-49.25,2020-05-17,44
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-17,637
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-17,134
Rondonia,Brazil,-8.762,-63.904,2020-05-17,44
Roraima,Brazil,2.819,-60.671,2020-05-17,85
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-17,1
Santa Catarina,Brazil,-27.612,-48.485,2020-05-17,98
Sergipe,Brazil,-10.917,-37.05,2020-05-17,208
Sao Paulo,Brazil,-23.55,-46.633,2020-05-17,1162
Tocantins,Brazil,-10.184,-48.334,2020-05-17,217
Brazil,Brazil,-14.2,-51.9,2020-05-17,7766
Acre,Brazil,-9.975,-67.81,2020-05-18,237
Alagoas,Brazil,-9.666,-35.735,2020-05-18,215
Amazonas,Brazil,-3.1,-60.017,2020-05-18,585
Amapa,Brazil,0.034,-51.066,2020-05-18,71
Bahia,Brazil,-12.975,-38.477,2020-05-18,438
Ceara,Brazil,-3.728,-38.528,2020-05-18,2108
Distrito Federal,Brazil,-15.794,-47.883,2020-05-18,251
Espirito Santo,Brazil,-20.289,-40.308,2020-05-18,413
Goias,Brazil,-16.667,-49.25,2020-05-18,89
Maranhao,Brazil,-2.528,-44.304,2020-05-18,960
Minas Gerais,Brazil,-19.917,-43.933,2020-05-18,84
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-18,43
Mato Grosso,Brazil,-15.596,-56.096,2020-05-18,40
Para,Brazil,-1.456,-48.504,2020-05-18,1266
Paraiba,Brazil,-7.083,-34.833,2020-05-18,439
Pernambuco,Brazil,-8.05,-34.9,2020-05-18,642
Piaui,Brazil,-5.095,-42.8042,2020-05-18,153
Parana,Brazil,-25.417,-49.25,2020-05-18,74
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-18,4427
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-18,345
Rondonia,Brazil,-8.762,-63.904,2020-05-18,80
Roraima,Brazil,2.819,-60.671,2020-05-18,91
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-18,15
Santa Catarina,Brazil,-27.612,-48.485,2020-05-18,399
Sergipe,Brazil,-10.917,-37.05,2020-05-18,223
Sao Paulo,Brazil,-23.55,-46.633,2020-05-18,721
Tocantins,Brazil,-10.184,-48.334,2020-05-18,150
Brazil,Brazil,-14.2,-51.9,2020-05-18,14559
Acre,Brazil,-9.975,-67.81,2020-05-19,248
Alagoas,Brazil,-9.666,-35.735,2020-05-19,288
Amazonas,Brazil,-3.1,-60.017,2020-05-19,1219
Amapa,Brazil,0.034,-51.066,2020-05-19,287
Bahia,Brazil,-12.975,-38.477,2020-05-19,2132
Ceara,Brazil,-3.728,-38.528,2020-05-19,1749
Distrito Federal,Brazil,-15.794,-47.883,2020-05-19,234
Espirito Santo,Brazil,-20.289,-40.308,2020-05-19,536
Goias,Brazil,-16.667,-49.25,2020-05-19,99
Maranhao,Brazil,-2.528,-44.304,2020-05-19,916
Minas Gerais,Brazil,-19.917,-43.933,2020-05-19,282
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-19,29
Mato Grosso,Brazil,-15.596,-56.096,2020-05-19,64
Para,Brazil,-1.456,-48.504,2020-05-19,1710
Paraiba,Brazil,-7.083,-34.833,2020-05-19,514
Pernambuco,Brazil,-8.05,-34.9,2020-05-19,1148
Piaui,Brazil,-5.095,-42.8042,2020-05-19,197
Parana,Brazil,-25.417,-49.25,2020-05-19,129
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-19,1140
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-19,313
Rondonia,Brazil,-8.762,-63.904,2020-05-19,370
Roraima,Brazil,2.819,-60.671,2020-05-19,106
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-19,48
Santa Catarina,Brazil,-27.612,-48.485,2020-05-19,238
Sergipe,Brazil,-10.917,-37.05,2020-05-19,401
Sao Paulo,Brazil,-23.55,-46.633,2020-05-19,2929
Tocantins,Brazil,-10.184,-48.334,2020-05-19,163
Brazil,Brazil,-14.2,-51.9,2020-05-19,17489
Acre,Brazil,-9.975,-67.81,2020-05-20,335
Alagoas,Brazil,-9.666,-35.735,2020-05-20,118
Amazonas,Brazil,-3.1,-60.017,2020-05-20,1572
Amapa,Brazil,0.034,-51.066,2020-05-20,239
Bahia,Brazil,-12.975,-38.477,2020-05-20,184
Ceara,Brazil,-3.728,-38.528,2020-05-20,2448
Distrito Federal,Brazil,-15.794,-47.883,2020-05-20,418
Espirito Santo,Brazil,-20.289,-40.308,2020-05-20,802
Goias,Brazil,-16.667,-49.25,2020-05-20,169
Maranhao,Brazil,-2.528,-44.304,2020-05-20,944
Minas Gerais,Brazil,-19.917,-43.933,2020-05-20,309
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-20,51
Mato Grosso,Brazil,-15.596,-56.096,2020-05-20,85
Para,Brazil,-1.456,-48.504,2020-05-20,1752
Paraiba,Brazil,-7.083,-34.833,2020-05-20,538
Pernambuco,Brazil,-8.05,-34.9,2020-05-20,1318
Piaui,Brazil,-5.095,-42.8042,2020-05-20,215
Parana,Brazil,-25.417,-49.25,2020-05-20,137
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-20,2567
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-20,264
Rondonia,Brazil,-8.762,-63.904,2020-05-20,86
Roraima,Brazil,2.819,-60.671,2020-05-20,79
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-20,1175
Santa Catarina,Brazil,-27.612,-48.485,2020-05-20,86
Sergipe,Brazil,-10.917,-37.05,2020-05-20,310
Sao Paulo,Brazil,-23.55,-46.633,2020-05-20,3864
Tocantins,Brazil,-10.184,-48.334,2020-05-20,167
Brazil,Brazil,-14.2,-51.9,2020-05-20,20232
Acre,Brazil,-9.975,-67.81,2020-05-21,286
Alagoas,Brazil,-9.666,-35.735,2020-05-21,479
Amazonas,Brazil,-3.1,-60.017,2020-05-21,1663
Amapa,Brazil,0.034,-51.066,2020-05-21,639
Bahia,Brazil,-12.975,-38.477,2020-05-21,744
Ceara,Brazil,-3.728,-38.528,2020-05-21,853
Distrito Federal,Brazil,-15.794,-47.883,2020-05-21,271
Espirito Santo,Brazil,-20.289,-40.308,2020-05-21,383
Goias,Brazil,-16.667,-49.25,2020-05-21,106
Maranhao,Brazil,-2.528,-44.304,2020-05-21,1154
Minas Gerais,Brazil,-19.917,-43.933,2020-05-21,310
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-21,53
Mato Grosso,Brazil,-15.596,-56.096,2020-05-21,97
Para,Brazil,-1.456,-48.504,2020-05-21,1603
Paraiba,Brazil,-7.083,-34.833,2020-05-21,400
Pernambuco,Brazil,-8.05,-34.9,2020-05-21,1351
Piaui,Brazil,-5.095,-42.8042,2020-05-21,222
Parana,Brazil,-25.417,-49.25,2020-05-21,199
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-21,1717
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-21,191
Rondonia,Brazil,-8.762,-63.904,2020-05-21,160
Roraima,Brazil,2.819,-60.671,2020-05-21,79
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-21,500
Santa Catarina,Brazil,-27.612,-48.485,2020-05-21,111
Sergipe,Brazil,-10.917,-37.05,2020-05-21,457
Sao Paulo,Brazil,-23.55,-46.633,2020-05-21,3880
Tocantins,Brazil,-10.184,-48.334,2020-05-21,229
Brazil,Brazil,-14.2,-51.9,2020-05-21,18137
Acre,Brazil,-9.975,-67.81,2020-05-22,240
Alagoas,Brazil,-9.666,-35.735,2020-05-22,386
Amazonas,Brazil,-3.1,-60.017,2020-05-22,1671
Amapa,Brazil,0.034,-51.066,2020-05-22,467
Bahia,Brazil,-12.975,-38.477,2020-05-22,616
Ceara,Brazil,-3.728,-38.528,2020-05-22,3160
Distrito Federal,Brazil,-15.794,-47.883,2020-05-22,406
Espirito Santo,Brazil,-20.289,-40.308,2020-05-22,642
Goias,Brazil,-16.667,-49.25,2020-05-22,189
Maranhao,Brazil,-2.528,-44.304,2020-05-22,1555
Minas Gerais,Brazil,-19.917,-43.933,2020-05-22,399
Mato Grosso do Sul,Brazil,-20.484,-54.615,2020-05-22,59
Mato Grosso,Brazil,-15.596,-56.096,2020-05-22,84
Para,Brazil,-1.456,-48.504,2020-05-22,2165
Paraiba,Brazil,-7.083,-34.833,2020-05-22,644
Pernambuco,Brazil,-8.05,-34.9,2020-05-22,1849
Piaui,Brazil,-5.095,-42.8042,2020-05-22,184
Parana,Brazil,-25.417,-49.25,2020-05-22,130
Rio de Janeiro,Brazil,-22.911,-43.206,2020-05-22,1500
Rio Grande do Norte,Brazil,-5.783,-35.2,2020-05-22,348
Rondonia,Brazil,-8.762,-63.904,2020-05-22,115
Roraima,Brazil,2.819,-60.671,2020-05-22,160
Rio Grande do Sul,Brazil,-30.033,-51.23,2020-05-22,445
Santa Catarina,Brazil,-27.612,-48.485,2020-05-22,848
Sergipe,Brazil,-10.917,-37.05,2020-05-22,188
